"T K" "p [Bar]" "P saturated vapour [Bar]" "P saturated liquid [Bar]" "T saturated vapour K" "T saturated liquid K" "H gas [kJ/kg]" "H saturated liquid [kJ/kg]" "S gas [kJ/(kg K)]" "S saturated liquid [kJ/(kg K)]" "v liquid [dm^3/kg]" "v gas [m^3/kg]" "Cp liquid [kJ/(kg K)]" "Cp gas [kJ/(kg K)]" "Cv gas [kJ/(kg K)]" "Sound velocity [m/s]" "Viscosity liquid [kg/(m s)]" "Viscosity gas [kg/(m s)]" "Conductivity liquid [W/(m K)]" "Conductivity gas [W/(m K)]" "Heat of evap. [kJ/kg]"
880.000 19.001 N/A N/A 482.9890514 482.9890514 3705.972971 N/A 7.743971887 N/A N/A 0.2118985968 N/A 2.248272243 1.761670421 713.3681503 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 19.501 N/A N/A 484.291666 484.291666 3705.593894 N/A 7.731658447 N/A N/A 0.2064181798 N/A 2.249497476 1.762208803 713.288717 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 20.001 N/A N/A 485.5686258 485.5686258 3705.214602 N/A 7.719648266 N/A N/A 0.2012117537 N/A 2.250724186 1.762747309 713.2093096 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 20.501 N/A N/A 486.8210714 486.8210714 3704.835098 N/A 7.707926358 N/A N/A 0.1962592714 N/A 2.251952374 1.763285938 713.1299284 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 21.001 N/A N/A 488.0500662 488.0500662 3704.455379 N/A 7.696478816 N/A N/A 0.1915425949 N/A 2.25318204 1.76382469 713.0505735 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 21.501 N/A N/A 489.2566031 489.2566031 3704.075448 N/A 7.685292719 N/A N/A 0.1870452735 N/A 2.254413186 1.764363566 712.971245 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 22.001 N/A N/A 490.4416109 490.4416109 3703.695303 N/A 7.674356035 N/A N/A 0.1827523518 N/A 2.255645811 1.764902564 712.8919432 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 22.501 N/A N/A 491.6059595 491.6059595 3703.314945 N/A 7.663657542 N/A N/A 0.178650204 N/A 2.256879917 1.765441684 712.8126682 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 23.001 N/A N/A 492.7504651 492.7504651 3702.934375 N/A 7.653186762 N/A N/A 0.1747263888 N/A 2.258115505 1.765980928 712.7334202 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 23.501 N/A N/A 493.8758946 493.8758946 3702.553593 N/A 7.642933889 N/A N/A 0.1709695238 N/A 2.259352574 1.766520293 712.6541994 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 24.001 N/A N/A 494.9829695 494.9829695 3702.172598 N/A 7.63288974 N/A N/A 0.1673691751 N/A 2.260591126 1.767059781 712.5750059 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 24.501 N/A N/A 496.0723694 496.0723694 3701.791391 N/A 7.623045696 N/A N/A 0.1639157605 N/A 2.26183116 1.767599391 712.4958399 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 25.001 N/A N/A 497.1447354 497.1447354 3701.409972 N/A 7.613393664 N/A N/A 0.1606004644 N/A 2.263072679 1.768139124 712.4167015 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 25.501 N/A N/A 498.2006728 498.2006728 3701.028342 N/A 7.60392603 N/A N/A 0.1574151624 N/A 2.264315682 1.768678978 712.337591 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 26.001 N/A N/A 499.2407542 499.2407542 3700.6465 N/A 7.594635624 N/A N/A 0.1543523553 N/A 2.26556017 1.769218953 712.2585084 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 26.501 N/A N/A 500.2655212 500.2655212 3700.264447 N/A 7.585515687 N/A N/A 0.1514051097 N/A 2.266806144 1.769759051 712.179454 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 27.001 N/A N/A 501.2754871 501.2754871 3699.882183 N/A 7.576559836 N/A N/A 0.1485670058 N/A 2.268053605 1.77029927 712.1004279 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 27.501 N/A N/A 502.2711389 502.2711389 3699.499709 N/A 7.567762043 N/A N/A 0.1458320906 N/A 2.269302553 1.77083961 712.0214303 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 28.001 N/A N/A 503.2529388 503.2529388 3699.117024 N/A 7.559116603 N/A N/A 0.1431948365 N/A 2.270552988 1.771380071 711.9424613 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 28.501 N/A N/A 504.221326 504.221326 3698.734128 N/A 7.550618116 N/A N/A 0.1406501035 N/A 2.271804912 1.771920653 711.8635211 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 29.001 N/A N/A 505.1767185 505.1767185 3698.351022 N/A 7.542261462 N/A N/A 0.1381931063 N/A 2.273058325 1.772461356 711.7846099 N/A 7.589671604E-5 N/A 0.08135620019 N/A
880.000 29.501 N/A N/A 506.119514 506.119514 3697.967707 N/A 7.534041785 N/A N/A 0.135819384 N/A 2.274313227 1.77300218 711.7057278 N/A 7.589671604E-5 N/A 0.08135620019 N/A
900.000 0.001 N/A N/A 252.816153 252.816153 3764.413301 N/A 12.35263674 N/A N/A 4153.458037 N/A 2.216833776 1.755337268 723.8923302 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 0.501 N/A N/A 354.5303038 354.5303038 3764.064933 N/A 9.483447945 N/A N/A 8.289331487 N/A 2.217905003 1.75582306 723.8189339 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 1.001 N/A N/A 372.8031856 372.8031856 3763.716372 N/A 9.16373261 N/A N/A 4.147964706 N/A 2.218977526 1.756309014 723.7455641 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 1.501 N/A N/A 384.5412339 384.5412339 3763.367613 N/A 8.976471417 N/A N/A 2.765654621 N/A 2.220051387 1.756795136 723.6722239 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 2.001 N/A N/A 393.3990367 393.3990367 3763.018669 N/A 8.843493649 N/A N/A 2.074172604 N/A 2.221126477 1.757281408 723.5989058 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 2.501 N/A N/A 400.5984286 400.5984286 3762.669527 N/A 8.740266628 N/A N/A 1.659163572 N/A 2.222202918 1.75776785 723.5256185 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 3.001 N/A N/A 406.7080662 406.7080662 3762.320007 N/A 8.655822479 N/A N/A 1.382323054 N/A 2.223282074 1.758254711 723.4524569 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 3.501 N/A N/A 412.041775 412.041775 3761.970447 N/A 8.584410767 N/A N/A 1.184661442 N/A 2.224361363 1.758741521 723.3792417 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 4.001 N/A N/A 416.7922186 416.7922186 3761.620694 N/A 8.52250907 N/A N/A 1.036402813 N/A 2.22544196 1.759228493 723.3060545 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 4.501 N/A N/A 421.0866935 421.0866935 3761.270748 N/A 8.467871305 N/A N/A 0.9210831654 N/A 2.226523864 1.759715627 723.2328956 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 5.001 N/A N/A 425.0139694 425.0139694 3760.92061 N/A 8.418963713 N/A N/A 0.8288227811 N/A 2.227607075 1.760202923 723.1597651 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 5.501 N/A N/A 428.6385702 428.6385702 3760.57028 N/A 8.374692241 N/A N/A 0.7533339134 N/A 2.228691595 1.76069038 723.0866632 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 6.001 N/A N/A 432.008939 432.008939 3760.219757 N/A 8.334249031 N/A N/A 0.690424382 N/A 2.229777422 1.761177999 723.01359 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 6.501 N/A N/A 435.1624606 435.1624606 3759.869042 N/A 8.297020556 N/A N/A 0.6371917098 N/A 2.230864557 1.761665778 722.9405456 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 7.001 N/A N/A 438.1286058 438.1286058 3759.518136 N/A 8.26252989 N/A N/A 0.5915625805 N/A 2.231953 1.762153719 722.8675302 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 7.501 N/A N/A 440.9310509 440.9310509 3759.167039 N/A 8.230398945 N/A N/A 0.5520164883 N/A 2.233042752 1.76264182 722.794544 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 8.001 N/A N/A 443.5891211 443.5891211 3758.81575 N/A 8.200322916 N/A N/A 0.5174130065 N/A 2.234133812 1.763130082 722.7215871 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 8.501 N/A N/A 446.1188086 446.1188086 3758.46427 N/A 8.172052482 N/A N/A 0.4868800124 N/A 2.235226182 1.763618504 722.6486595 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 9.001 N/A N/A 448.5335074 448.5335074 3758.112599 N/A 8.145381113 N/A N/A 0.4597391669 N/A 2.23631986 1.764107086 722.5757616 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 9.501 N/A N/A 450.8445569 450.8445569 3757.760738 N/A 8.1201358 N/A N/A 0.435454924 N/A 2.237414847 1.764595828 722.5028934 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 10.001 N/A N/A 453.0616347 453.0616347 3757.408686 N/A 8.096170175 N/A N/A 0.4135988364 N/A 2.238511143 1.76508473 722.430055 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 10.501 N/A N/A 455.1930966 455.1930966 3757.056444 N/A 8.073359304 N/A N/A 0.3938240577 N/A 2.239608749 1.765573791 722.3572467 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 11.001 N/A N/A 457.2461787 457.2461787 3756.704012 N/A 8.0515957 N/A N/A 0.3758467991 N/A 2.240707665 1.766063011 722.2844685 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 11.501 N/A N/A 459.2272185 459.2272185 3756.351391 N/A 8.030786215 N/A N/A 0.3594326218 N/A 2.24180789 1.76655239 722.2117206 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 12.001 N/A N/A 461.141783 461.141783 3755.99858 N/A 8.0108496 N/A N/A 0.344386157 N/A 2.242909426 1.767041928 722.1390031 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 12.501 N/A N/A 462.9947973 462.9947973 3755.645579 N/A 7.991714558 N/A N/A 0.3305432926 N/A 2.244012271 1.767531625 722.0663162 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 13.001 N/A N/A 464.79064 464.79064 3755.29239 N/A 7.973318186 N/A N/A 0.3177651622 N/A 2.245116427 1.76802148 721.99366 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 13.501 N/A N/A 466.5332221 466.5332221 3754.939012 N/A 7.955604704 N/A N/A 0.3059334708 N/A 2.246221893 1.768511493 721.9210346 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 14.001 N/A N/A 468.2260527 468.2260527 3754.585445 N/A 7.93852442 N/A N/A 0.2949468217 N/A 2.24732867 1.769001664 721.8484402 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 14.501 N/A N/A 469.8722926 469.8722926 3754.23169 N/A 7.922032875 N/A N/A 0.2847178028 N/A 2.248436757 1.769491992 721.7758769 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 15.001 N/A N/A 471.4748001 471.4748001 3753.877746 N/A 7.906090131 N/A N/A 0.2751706561 N/A 2.249546156 1.769982478 721.7033449 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 15.501 N/A N/A 473.0361688 473.0361688 3753.523615 N/A 7.890660182 N/A N/A 0.2662393984 N/A 2.250656866 1.770473122 721.6308443 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 16.001 N/A N/A 474.5587596 474.5587596 3753.169295 N/A 7.87571045 N/A N/A 0.2578662937 N/A 2.251768886 1.770963922 721.5583752 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 16.501 N/A N/A 476.0447286 476.0447286 3752.814788 N/A 7.861211367 N/A N/A 0.2500006039 N/A 2.252882218 1.771454879 721.4859377 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 17.001 N/A N/A 477.4960503 477.4960503 3752.460094 N/A 7.847136011 N/A N/A 0.2425975599 N/A 2.253996862 1.771945993 721.4135321 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 17.501 N/A N/A 478.9145375 478.9145375 3752.105213 N/A 7.833459806 N/A N/A 0.2356175087 N/A 2.255112818 1.772437263 721.3411584 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 18.001 N/A N/A 480.3018594 480.3018594 3751.750145 N/A 7.820160248 N/A N/A 0.2290252027 N/A 2.256230085 1.772928689 721.2688167 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 18.501 N/A N/A 481.6595559 481.6595559 3751.39489 N/A 7.807216686 N/A N/A 0.222789205 N/A 2.257348664 1.773420271 721.1965072 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 19.001 N/A N/A 482.9890514 482.9890514 3751.039448 N/A 7.794610122 N/A N/A 0.2168813876 N/A 2.258468555 1.773912008 721.12423 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 19.501 N/A N/A 484.291666 484.291666 3750.683821 N/A 7.782323037 N/A N/A 0.211276507 N/A 2.259589759 1.774403901 721.0519853 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 20.001 N/A N/A 485.5686258 485.5686258 3750.328007 N/A 7.770339243 N/A N/A 0.2059518443 N/A 2.260712275 1.77489595 720.9797732 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 20.501 N/A N/A 486.8210714 486.8210714 3749.972007 N/A 7.758643753 N/A N/A 0.2008868967 N/A 2.261836103 1.775388153 720.9075938 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 21.001 N/A N/A 488.0500662 488.0500662 3749.615822 N/A 7.747222661 N/A N/A 0.1960631141 N/A 2.262961244 1.775880511 720.8354472 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 21.501 N/A N/A 489.2566031 489.2566031 3749.259452 N/A 7.736063045 N/A N/A 0.1914636718 N/A 2.264087698 1.776373023 720.7633336 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 22.001 N/A N/A 490.4416109 490.4416109 3748.902896 N/A 7.725152873 N/A N/A 0.1870732747 N/A 2.265215465 1.77686569 720.6912531 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 22.501 N/A N/A 491.6059595 491.6059595 3748.546155 N/A 7.714480924 N/A N/A 0.182877987 N/A 2.266344545 1.777358511 720.6192058 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 23.001 N/A N/A 492.7504651 492.7504651 3748.18923 N/A 7.704036719 N/A N/A 0.1788650849 N/A 2.267474938 1.777851486 720.5471918 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 23.501 N/A N/A 493.8758946 493.8758946 3747.83212 N/A 7.693810453 N/A N/A 0.1750229272 N/A 2.268606645 1.778344614 720.4752114 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 24.001 N/A N/A 494.9829695 494.9829695 3747.474825 N/A 7.683792941 N/A N/A 0.1713408429 N/A 2.269739665 1.778837895 720.4032645 N/A 7.472033378E-5 N/A 0.08398976113 N/A
900.000 24.501 N/A N/A 496.0723694 496.0723694 3747.117347 N/A 7.673975567 N/A N/A 0.167809032 N/A 2.270873998 1.77933133 720.3313513 N/A 7.472033378E-5 N/A 0.08398976113 N/A
